index,Date,Open,High,Low,Close,Adj Close,Volume,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,option_type
-1.953540866616716,2023-10-17 00:00:00+00:00,-2.0933449868182135,-2.038927808788419,-2.0856345401524097,-2.0609159292653074,-2.0471014465307222,0.4425844175725229,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.9415056356125973,2023-10-18 00:00:00+00:00,-2.0640063318230215,-2.1025588967666002,-2.1595780597195913,-2.188573274896755,-2.1676275924784254,1.4170265266614936,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.9294704046084783,2023-10-19 00:00:00+00:00,-2.132887940039066,-2.153291099743369,-2.2335209076896074,-2.2716274596513433,-2.2460425413312635,2.900628544915241,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.9174351736043596,2023-10-20 00:00:00+00:00,-2.2385492699053184,-2.28829116343199,-2.3358535110582475,-2.3867605965776395,-2.35474334007325,3.0354412167848586,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.9053999426002406,2023-10-23 00:00:00+00:00,-2.3739748663916376,-2.333219458586182,-2.4080361028563337,-2.402800407929815,-2.3698878691072447,1.3355500399009081,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8933647115961219,2023-10-24 00:00:00+00:00,-2.3093448328368824,-2.325265736596704,-2.343335775083987,-2.333148829642652,-2.304127260872483,0.6156959010518415,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.881329480592003,2023-10-25 00:00:00+00:00,-2.3255018546269146,-2.387606411249802,-2.4252014548205993,-2.466739048098984,-2.4302548870755256,1.4524771079673062,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8692942495878841,2023-10-26 00:00:00+00:00,-2.441155325704599,-2.486277436451839,-2.5444784546859105,-2.5765991163210655,-2.533977875528747,2.5711208957625407,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8572590185837652,2023-10-27 00:00:00+00:00,-2.489202725844447,-2.5449633614180858,-2.597075258333683,-2.6176866745509013,-2.572769890795334,2.1548891760623525,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8452237875796462,2023-10-30 00:00:00+00:00,-2.5025965160638353,-2.5002502444899366,-2.5308342866626696,-2.5098040070929,-2.4709134207914576,1.0431174786438553,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8331885565755275,2023-10-31 00:00:00+00:00,-2.4468958922547417,-2.460480978511368,-2.487040778666041,-2.4524567028039987,-2.416770269773554,0.6745308272165983,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8211533255714085,2023-11-01 00:00:00+00:00,-2.382690821526653,-2.3536417091249864,-2.3893301069934014,-2.3544617096990414,-2.3242496001952433,1.6579397851797255,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.8091180945672898,2023-11-02 00:00:00+00:00,-2.2257938971232423,-2.1941349447898006,-2.215255479567532,-2.17648826507274,-2.1562173836146568,1.4907224818602367,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7970828635631708,2023-11-03 00:00:00+00:00,-2.086328882989863,-2.078697074766988,-2.073310732157407,-2.090138412378018,-2.074691784558167,1.7670970092276352,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.785047632559052,2023-11-06 00:00:00+00:00,-2.0367937885575786,-2.081706945806886,-2.0585664879763557,-2.068166398733602,-2.053947700176137,0.04217560580819712,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7730124015549331,2023-11-07 00:00:00+00:00,-2.0321166022714148,-2.050751458690792,-2.0403003882571142,-2.040921316384971,-2.0282245222338053,-0.1488962942778196,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7609771705508144,2023-11-08 00:00:00+00:00,-1.9925736490505623,-2.0400030438874586,-2.032378228087684,-2.0338901110909235,-2.0215855169414807,-0.2830303071444464,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7489419395466954,2023-11-09 00:00:00+00:00,-1.9738649039059062,-2.031834143671937,-2.064728391973857,-2.1088147580823007,-2.092325218736544,0.8620544629090274,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7369067085425764,2023-11-10 00:00:00+00:00,-2.0259510728946055,-1.978952126528266,-2.0552655879057595,-1.9600644671013532,-1.9518839818191707,1.1980601384210692,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7248714775384577,2023-11-13 00:00:00+00:00,-1.956856658866124,-1.9703535258918348,-1.9542533445653583,-1.969292337333728,-1.9605961122781623,-0.7912176498639929,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.7128362465343387,2023-11-14 00:00:00+00:00,-1.8061246150413137,-1.7826859672544095,-1.785460828849608,-1.781651153061272,-1.783437910168173,1.6103160919935027,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.70080101553022,2023-11-15 00:00:00+00:00,-1.725550365508964,-1.7543099947261267,-1.7258223289169523,-1.7607781424186622,-1.7637307091873606,0.5496148204929511,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.688765784526101,2023-11-16 00:00:00+00:00,-1.7444712676678489,-1.771937552451076,-1.740786856968432,-1.7486931325946475,-1.752320500323592,-0.02012742817499085,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.6767305535219823,2023-11-17 00:00:00+00:00,-1.7227864851401111,-1.7534499378531305,-1.7150384932234506,-1.7363888585963858,-1.7407036847425017,0.8598528289780666,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.6646953225178633,2023-11-20 00:00:00+00:00,-1.716620955763302,-1.6736968837011261,-1.6879704410473968,-1.6601459444289552,-1.6687198511931307,0.15463528075254834,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.6526600915137444,2023-11-21 00:00:00+00:00,-1.660282563315105,-1.695193713307793,-1.6562804571753427,-1.6818986938991245,-1.6892573288578387,-0.9510765795841292,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.6406248605096256,2023-11-22 00:00:00+00:00,-1.6220144985742515,-1.6468258466927925,-1.6138066376097866,-1.6434476700213958,-1.6529542187356345,-0.4086677230445006,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.6285896295055067,2023-11-24 00:00:00+00:00,-1.6201011926569402,-1.6657431617116478,-1.5953209256172827,-1.637295533022265,-1.6471461317629734,-1.993496808177357,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.616554398501388,2023-11-27 00:00:00+00:00,-1.6290306024026018,-1.665958339937691,-1.609625945251809,-1.6553120746058778,-1.664155895974777,-0.8836702436493206,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.604519167497269,2023-11-28 00:00:00+00:00,-1.6411488553437825,-1.649190839085738,-1.6223896493905023,-1.6454250707854763,-1.6548213788207478,-0.2633117896559856,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5924839364931502,2023-11-29 00:00:00+00:00,-1.5758810531499237,-1.6051219447733647,-1.6069845535981662,-1.6524562760795238,-1.6614597424773043,-0.20821750366519157,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5804487054890313,2023-11-30 00:00:00+00:00,-1.611384588723716,-1.638656946477271,-1.6259108333315269,-1.6131261839068785,-1.6243269973069725,0.6792066274340517,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5684134744849125,2023-12-01 00:00:00+00:00,-1.6052197081451154,-1.5765314500502157,-1.5858581215491854,-1.553801478853897,-1.5683160445681879,1.1785927782014316,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5563782434807936,2023-12-04 00:00:00+00:00,-1.6088335141673007,-1.5879247435005022,-1.6039039373979984,-1.6067541122008577,-1.6183103787096853,0.2879463527809033,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5443430124766746,2023-12-05 00:00:00+00:00,-1.6160617750098798,-1.6208148665574553,-1.592240309417115,-1.608731512964938,-1.6201781804305666,0.14700971856934145,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5323077814725559,2023-12-06 00:00:00+00:00,-1.5405896745903604,-1.5939438295491217,-1.6045641174121177,-1.649159937606747,-1.658347167366348,0.11127057359296601,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.520272550468437,2023-12-07 00:00:00+00:00,-1.5809832022627541,-1.5926540722552158,-1.5609902216887517,-1.5729170234393164,-1.586363975452745,-0.0025143567273034385,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.5082373194643182,2023-12-08 00:00:00+00:00,-1.5692905609464483,-1.552884806276647,-1.5407442535243183,-1.5296321297385103,-1.545496910112187,0.8570580363909487,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4962020884601992,2023-12-11 00:00:00+00:00,-1.5218809294457043,-1.522359019581462,-1.491008453803451,-1.4903027080985078,-1.5083648065776232,-0.1090264137950539,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4841668574560805,2023-12-12 00:00:00+00:00,-1.4806368273217694,-1.4787204817211754,-1.4661405539430172,-1.4439414106318151,-1.4645936977507346,0.06867536955488458,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4721316264519615,2023-12-13 00:00:00+00:00,-1.4198340543998456,-1.3377013319839353,-1.388676522031977,-1.3033206574140788,-1.3318277078911351,1.4019677780754551,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4600963954478428,2023-12-14 00:00:00+00:00,-1.249542690978838,-1.2738557218108877,-1.2757810384374295,-1.2701427022405642,-1.3005036913292325,2.7778821094924924,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4480611644437238,2023-12-15 00:00:00+00:00,-1.3135349558944893,-1.338991089277841,-1.3158337502197712,-1.3290282084124088,-1.3166247900022452,3.9691851607811146,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4360259334396048,2023-12-18 00:00:00+00:00,-1.2818573833571112,-1.2899783440158876,-1.2616963026733317,-1.271021770535481,-1.2616372463135481,0.1780997821866489,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.423990702435486,2023-12-19 00:00:00+00:00,-1.2489049223397342,-1.24827444209646,-1.2053587028112722,-1.2079621986612288,-1.201859249980365,-0.6028122918448439,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.4119554714313671,2023-12-20 00:00:00+00:00,-1.2185035358787724,-1.2272079689418796,-1.3072507384390555,-1.3525377534071257,-1.3389113667707395,1.917267680897208,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3999202404272484,2023-12-21 00:00:00+00:00,-1.2744169655003033,-1.2899783440158876,-1.2848039463618361,-1.2549819591833056,-1.2464317618815859,1.0487177513614452,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3878850094231294,2023-12-22 00:00:00+00:00,-1.2206296476085212,-1.2383860841661227,-1.2218638747614186,-1.2341089485406957,-1.2266449980655316,0.0044966717130381535,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3758497784190107,2023-12-26 00:00:00+00:00,-1.216164618336586,-1.2125902822568286,-1.1714685666235978,-1.190164921251863,-1.184988079094467,-0.6228407480905758,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3638145474148917,2023-12-27 00:00:00+00:00,-1.1870387691538318,-1.2108701685108363,-1.1516618230056894,-1.1712686408406905,-1.1670748917212064,0.05118520485577023,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.351779316410773,2023-12-28 00:00:00+00:00,-1.1564245768804324,-1.1917383312971148,-1.1215124830323022,-1.1673138393125297,-1.1633258139283145,0.5405571275002842,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.339744085406654,2023-12-29 00:00:00+00:00,-1.1647162179869903,-1.2029164465213578,-1.1866533785455058,-1.1976353254270473,-1.1920698130667668,2.949315648665205,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.327708854402535,2024-01-02 00:00:00+00:00,-1.2567709518214172,-1.2751454791047934,-1.2484927023909473,-1.2560809621851121,-1.24747313673318,3.0235726998900425,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3156736233984163,2024-01-03 00:00:00+00:00,-1.2935506734716256,-1.3284578527005508,-1.2995481905428872,-1.3408926129968908,-1.3278720233809214,1.9527984187781768,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.3036383923942974,2024-01-04 00:00:00+00:00,-1.3388341932426209,-1.333402359681308,-1.3241964781300586,-1.3740705681704053,-1.359323725460672,0.9185808797092816,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.2916031613901786,2024-01-05 00:00:00+00:00,-1.3560545952966319,-1.344580474905551,-1.3378406461532995,-1.3600081575823102,-1.3459931007430397,1.0162970885965426,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.2795679303860596,2024-01-08 00:00:00+00:00,-1.336070312873768,-1.251929191783311,-1.296687858213148,-1.213235267365443,-1.206857592613709,0.41877257097941156,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.267532699381941,2024-01-09 00:00:00+00:00,-1.2629364811982262,-1.2480599199015936,-1.2295664226575866,-1.2290551440107285,-1.2218539037852774,-0.05937208737153708,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.255497468377822,2024-01-10 00:00:00+00:00,-1.2142513124192746,-1.19388748943284,-1.1741092866800746,-1.170170308371527,-1.1660335168696123,0.01432921159888307,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.243462237373703,2024-01-11 00:00:00+00:00,-1.1413302865561703,-1.1794849809738321,-1.2095400667664158,-1.1747842434877143,-1.1704075479006144,0.5823774846451876,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.2314270063695842,2024-01-12 00:00:00+00:00,-1.1360153316309025,-1.1691662665914084,-1.1441795589799497,-1.1675337740194198,-1.1635343455529403,-0.48620050630739403,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.2193917753654653,2024-01-16 00:00:00+00:00,-1.1908653809884546,-1.2119454036098758,-1.1919348186584595,-1.2059847978971485,-1.199984390266035,0.960406580625862,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.2073565443613465,2024-01-17 00:00:00+00:00,-1.2639992126639963,-1.2940627941236487,-1.2621368704141884,-1.2639905652414334,-1.254971933954732,0.09626526272369834,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1953213133572276,2024-01-18 00:00:00+00:00,-1.2174401556147936,-1.202271567874405,-1.2060188828253915,-1.1717085102544702,-1.1674919549704585,1.3259900323705949,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1832860823531088,2024-01-19 00:00:00+00:00,-1.1400547492779627,-1.0805994335769293,-1.1153505790348008,-1.0411946955640254,-1.04376917962618,2.334739155626481,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1712508513489899,2024-01-22 00:00:00+00:00,-1.0048419586040809,-1.0268573595602621,-0.9780277633206764,-1.0187828125058294,-1.0225233360735118,0.4703827178367432,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1592156203448711,2024-01-23 00:00:00+00:00,-1.0048419586040809,-1.0292223519532075,-0.9756066555374621,-0.987802863335928,-0.9931556669684853,-0.9136327714427621,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1471803893407522,2024-01-24 00:00:00+00:00,-0.9240549032592936,-0.9505438768690657,-0.9318131475408336,-0.9761570523930501,-0.9821163235786671,0.7867393448921263,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1351451583366332,2024-01-25 00:00:00+00:00,-0.928944895357895,-0.960432234799403,-0.920589415703641,-0.9181512850487652,-0.927128138254202,0.29297484192904466,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1231099273325145,2024-01-26 00:00:00+00:00,-0.9287320895454576,-0.9430198553004969,-0.8952816196995165,-0.9317738262230805,-0.9400416997225822,0.5129565467881163,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.1110746963283955,2024-01-29 00:00:00+00:00,-0.9257554033641675,-0.893576753586457,-0.881417167805847,-0.8469621754113018,-0.8596434547106089,-0.3056451488818897,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.0990394653242768,2024-01-30 00:00:00+00:00,-0.8655903990813476,-0.8892777812838298,-0.8167175116306661,-0.8553109773487599,-0.8675580319098769,-0.45016211011710155,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.0870042343201578,2024-01-31 00:00:00+00:00,-0.9068345012052825,-0.9438799121734932,-0.9762675071487472,-1.031307021210981,-1.034396164326066,3.15114990490888,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.074969003316039,2024-02-01 00:00:00+00:00,-0.9916609741971302,-0.9406548629075516,-0.9555809712434572,-0.8924437340504351,-0.9027581701467515,1.3278817275442845,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.06293377231192,2024-02-02 00:00:00+00:00,-0.8849369128651075,-0.7940469835737782,-0.8345430436090508,-0.7792879978882192,-0.7954901440748875,1.715631144205585,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.0508985413078014,2024-02-05 00:00:00+00:00,-0.7988342537968437,-0.8299463216394528,-0.8140761199770232,-0.8188380247677546,-0.8329828469111124,0.4656908863042585,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
-1.0388633103036824,2024-02-06 00:00:00+00:00,-0.802661514429675,-0.8312360789333586,-0.7740240797918476,-0.7874175356514305,-0.8031968312852977,-0.5944332578551673,0.5932653028981282,0.6530965180855319,-0.04975185951049946,0.0,0.0,0.0,-0.26003462549394546,0.0,-0.4511226187362339,True,REGULAR,put
