,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,delta,gamma,theta,vega,lastPrice,strike,support,SMA_20,SMA_50,RSI,BB_upper,BB_lower,Momentum_14,Close_lag1,RSI_lag1
2023-03-29,391.7519074322987,393.3877711027758,390.52746842232585,393.14288330078125,77497900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,386.1491470336914,391.07446655273435,60.61606638061881,396.69372605576245,375.60456801162036,11.048095703125,387.51043701171875,48.35168715429967
2023-03-30,395.82686418223835,396.08155707519984,393.54452290468925,395.4448547363281,69840000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,386.51170349121094,391.3428350830078,69.31807101192366,397.8230358024641,375.20037117995776,18.86346435546875,393.14288330078125,60.61606638061881
2023-03-31,396.38517539330286,401.32212160242403,396.27740922123076,401.0184631347656,112062600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,386.84165344238284,391.77829711914063,73.18391153679659,399.43639496447366,374.246911920292,24.97381591796875,395.4448547363281,69.31807101192366
2023-04-03,400.4895367268641,402.9579951286642,400.0879171249485,402.5466003417969,67391100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,387.2343460083008,392.10302185058595,70.62737117532097,401.267406205026,373.2012858115756,20.285919189453125,401.0184631347656,73.18391153679659
2023-04-04,403.2028292692063,403.4967125428082,398.9123905589581,400.31317138671875,66601500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,387.81787567138673,392.2903741455078,70.85410021523882,403.0194311045027,372.61632023827076,20.443267822265625,402.5466003417969,70.62737117532097
2023-04-05,399.5687341645562,400.3425879838783,397.58024642138446,399.26507568359375,65200200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,388.3172836303711,392.46515563964846,64.66683824728987,404.3539917701526,372.28057549058957,12.73028564453125,400.31317138671875,70.85410021523882
2023-04-06,398.4520133303535,401.1066184888921,397.3843061565565,400.8225402832031,63743300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,389.25367126464846,392.66815979003906,73.25576393181319,405.93465059255703,372.5726919367399,18.807403564453125,399.26507568359375,64.66683824728987
2023-04-10,398.29526389594173,401.31229806578057,397.66836672796035,401.2339172363281,63681000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,390.4862976074219,392.7935186767578,70.9090237415033,406.8651274967532,374.10746771809056,15.54547119140625,400.8225402832031,73.25576393181319
2023-04-11,401.8707018804119,402.771872282162,400.55810680410184,401.34173583984375,59297900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,391.7511520385742,392.9028839111328,66.43352072785484,407.32133923384634,376.1809648433021,10.588958740234375,401.2339172363281,70.9090237415033
2023-04-12,403.4477644938166,403.7416478019777,399.1083596744405,399.70587158203125,86420400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,392.62341156005857,393.07887145996096,78.710230594932,407.9069614099799,377.33986171013726,15.614044189453125,401.34173583984375,66.43352072785484
2023-04-13,400.81276205126875,405.3774743353785,399.6470937050021,405.0150451660156,85814800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,393.8806686401367,393.24608825683595,81.60009466638344,408.8811911994104,378.880146080863,19.884857177734375,399.70587158203125,78.710230594932
2023-04-14,404.36851416977566,406.6018896309945,401.67474846510896,404.0256652832031,78161500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,394.7552124023438,393.3092071533203,77.3484370267561,409.9901235199701,379.52030128471745,16.368316650390625,405.0150451660156,81.60009466638344
2023-04-17,403.93750036190954,405.4949830932358,402.68367609366095,405.47540283203125,66436400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,395.9282257080078,393.28461303710935,77.88410414696072,410.6364812111286,381.219970204887,17.0931396484375,404.0256652832031,77.3484370267561
2023-04-18,407.0818484390442,407.218999947144,404.3391172123318,405.7398681640625,63560000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,396.93079681396483,393.35176513671877,80.33893105577948,411.43228834107157,382.4293052868581,18.22943115234375,405.47540283203125,77.88410414696072
2023-04-19,403.7905743313717,406.59207625817515,403.73180365413305,405.67132568359375,55227300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,397.6767242431641,393.466728515625,75.59011631531048,412.3736178008143,382.97983068551383,12.5284423828125,405.7398681640625,80.33893105577948
2023-04-20,402.80123759653895,405.2403403940626,401.8804570838807,403.4575500488281,75840400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,398.64501037597654,393.4328088378906,66.4256043241079,412.0701297620395,385.21989098991355,8.0126953125,405.67132568359375,75.59011631531048
2023-04-21,403.76122153315526,404.2411920671293,401.7825388217529,403.7710266113281,73457400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,399.5770523071289,393.4937628173828,57.19408623076972,411.562677645432,387.5914269688258,2.7525634765625,403.4575500488281,66.4256043241079
2023-04-24,403.5652421458455,404.6231740585516,402.2036816816458,404.1921691894531,64332100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,400.40379333496094,393.63261840820314,54.565003166260865,411.14390235798214,389.66368431193973,1.64556884765625,403.7710266113281,57.19408623076972
2023-04-25,402.1841341353486,402.7522905937527,397.71738288165704,397.7761535644531,97766700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,400.8734878540039,393.6246130371094,44.28762452639087,410.1174021358067,391.6295735722011,-2.537017822265625,404.1921691894531,54.565003166260865
2023-04-26,398.403064968697,399.50015752893063,395.5231820513184,396.09130859375,80447000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,401.30253143310546,393.4894274902344,43.053109995430994,408.5063872901426,394.09867557606833,-3.17376708984375,397.7761535644531,44.28762452639087
2023-04-27,398.67733949412343,404.2509882289021,398.4226466154948,403.9767150878906,92968400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,401.84422302246094,393.5156573486328,55.406349777586215,408.0206913756324,395.6677546692895,3.1541748046875,396.09130859375,43.053109995430994
2023-04-28,403.0755337171136,407.43454873075984,403.0167630336806,407.42474365234375,89335600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.4432174682617,393.58469543457034,59.61079458508349,408.32308544701937,396.56334948950405,6.190826416015625,403.9767150878906,55.406349777586215
2023-05-01,406.9740847334503,409.08011355775386,406.7781625618064,407.0132751464844,62122300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.74295806884766,393.7567486572266,58.72240646334331,408.9206707965721,396.5652453411232,5.671539306640625,407.42474365234375,59.61079458508349
2023-05-02,406.28844130540034,406.33743680162013,399.4805783873918,402.4388122558594,103998500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.7375686645508,393.85721984863284,53.854649916539195,408.9161906621688,396.5589466669328,2.732940673828125,407.0132751464844,58.72240646334331
2023-05-03,402.9481806838795,405.4068638435771,399.4315953461527,399.6764831542969,91531800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.7057342529297,394.06189331054685,41.88744240229723,408.94323173095796,396.4682367749014,-5.33856201171875,402.4388122558594,53.854649916539195
2023-05-04,398.6087612511251,398.9418050707397,395.4839905425425,396.8455810546875,94901900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.5847595214844,394.2206842041016,39.66733742581319,409.1864474499511,395.98307159301766,-7.180084228515625,399.6764831542969,41.88744240229723
2023-05-05,400.54823795568245,405.259876285416,400.28376992426934,404.1921691894531,87844000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.75324096679685,394.4850311279297,48.421274739269485,409.3375360918688,396.1689458417249,-1.283233642578125,396.8455810546875,39.66733742581319
2023-05-08,404.52526481559903,404.7897328809066,402.8698208774726,404.2999572753906,50046800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.90654296875,394.83506469726564,48.22166356978905,409.48466352199665,396.3284224155033,-1.439910888671875,404.1921691894531,48.421274739269485
2023-05-09,402.72289974138937,403.6632605467901,402.29189481109506,402.5269775390625,49220100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.96580505371094,395.12329040527345,46.27351611913869,409.50581376499485,396.425796342427,-3.14434814453125,404.2999572753906,48.22166356978905
2023-05-10,405.41665137389225,406.0631587466334,400.5090903451702,404.40771484375,96142900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.2008972167969,395.47782043457033,51.13503550380849,409.583640602098,396.81815383149575,0.950164794921875,402.5269775390625,46.27351611913869
2023-05-11,403.5261415661495,403.99630702516754,401.5866193671065,403.70245361328125,70157100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.13526763916013,395.8479113769531,49.91884459552681,409.46625232253507,396.8042829557852,-0.068572998046875,404.40771484375,51.13503550380849
2023-05-12,404.96605729305344,405.1815597458958,400.70500373075566,403.1734619140625,70439400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.0926574707031,396.14750610351564,48.79744076546474,409.4098659123015,396.7754490291047,-1.018707275390625,403.70245361328125,49.91884459552681
2023-05-15,403.7905993021308,404.9758478911114,401.8413019682698,404.564453125,54289400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.04710998535154,396.35040588378905,59.092094452914566,409.3048386362111,396.78938133449196,6.788299560546875,403.1734619140625,48.79744076546474
2023-05-16,403.4379334073925,404.37832406064695,401.85106528362877,401.8608703613281,57705500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.85316009521483,396.4937683105469,57.52233938679189,408.9989320095758,396.70738818085385,5.769561767578125,404.564453125,59.092094452914566
2023-05-17,403.91793202919865,407.3561363176705,402.2429078941211,406.7390441894531,87287000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,402.9065460205078,396.85569763183594,53.90796617896962,409.1727623854931,396.64032965552246,2.7623291015625,401.8608703613281,57.52233938679189
2023-05-18,406.4157534749699,411.0882314465337,406.1904758493576,410.6572265625,97177200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.2665298461914,397.28330383300784,54.51307283668881,410.4291322416835,396.10392745069936,3.23248291015625,406.7390441894531,53.90796617896962
2023-05-19,411.5780758431512,412.11681709153453,408.8157340498924,410.05975341796875,103679700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.5809661865234,397.84260314941406,54.23140275873879,411.362247536536,395.79968483651083,3.046478271484375,410.6572265625,54.51307283668881
2023-05-22,410.07933062224214,411.79354523020686,408.81570119818247,410.22625732421875,60745400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,403.8826705932617,398.51550048828125,62.325618239552064,412.2123313128487,395.55300987367474,7.787445068359375,410.05975341796875,54.23140275873879
2023-05-23,408.55119343609095,410.15767172189504,405.2207253992521,405.6223449707031,86383500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,404.27498016357424,399.1070544433594,58.89245295763951,412.11857234987195,396.43138797727653,5.94586181640625,410.22625732421875,62.325618239552064
2023-05-24,403.9865663267076,404.3783808738469,401.4984976173958,402.6837463378906,89213700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,404.60460205078124,399.5155157470703,58.703348677152874,411.4964850000156,397.7127191015469,5.838165283203125,405.6223449707031,58.89245295763951
2023-05-25,406.2590544581323,407.6500303130124,403.9767133190156,406.1708984375,90961600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,404.71431121826174,400.0415356445312,53.333401880594096,411.63391054629625,397.79471189022723,1.978729248046875,402.6837463378906,58.703348677152874
2023-05-26,406.83696353361717,412.16572414910456,406.75861259524027,411.4310607910156,93830000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,404.9146270751953,400.5394610595703,60.236219092726635,412.3753990485183,397.4538551018723,7.131103515625,406.1708984375,53.333401880594096
2023-05-30,413.40000534820143,413.93874656852313,410.1772734239299,411.58782958984375,72216000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,405.14335479736326,401.1309149169922,63.639086470703894,413.1365202099517,397.1501893847748,9.06085205078125,411.4310607910156,60.236219092726635
2023-05-31,409.7266808048184,410.6474613379297,407.7088076944333,409.30548095703125,110811800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,405.4866882324219,401.6032556152344,57.284417727701026,413.57998604564665,397.39339041919715,4.89776611328125,411.58782958984375,63.639086470703894
2023-06-01,409.5405685844381,414.2718177474736,408.26716394776037,413.1943054199219,88865000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,406.16257934570314,402.0520861816406,62.89595386747181,414.46786344443757,397.8572952469687,9.491851806640625,409.30548095703125,57.284417727701026
2023-06-02,415.8195077364754,419.97279549163505,415.28076650365244,419.1695861816406,91366700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,407.2787796020508,402.7536413574219,68.93124074947576,416.2828955409243,398.2746636631773,15.996124267578125,413.1943054199219,62.89595386747181
2023-06-05,419.522196275637,420.8347913262475,417.6512498538884,418.3663330078125,65460200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,407.98748779296875,403.4183642578125,66.56481984760336,418.1282167601448,397.8467588257927,13.8018798828125,419.1695861816406,68.93124074947576
2023-06-06,417.9451074832915,419.81602389658315,417.27898997398626,419.27728271484375,64022200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,408.7363540649414,404.05076293945314,71.84282380101976,419.8918002036162,397.5809079262666,17.416412353515625,418.3663330078125,66.56481984760336
2023-06-07,419.6789112508454,420.83477447237914,417.396540253998,417.8275451660156,85373300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,409.5013824462891,404.63966857910157,65.2150936569858,420.95836770637726,398.0443971862009,11.0885009765625,419.27728271484375,71.84282380101976
2023-06-08,417.89617504466895,420.81524870982975,417.11254595416597,420.3548583984375,61952800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,410.2987396240234,405.29655700683594,63.8346762888106,422.4610961274918,398.136383120555,9.6976318359375,417.8275451660156,65.2150936569858
2023-06-09,421.1678099849818,423.15629765160224,420.10010280374513,421.1090393066406,85742800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,411.16906890869143,405.85588012695314,65.6927852620976,423.8251344690663,398.51300334831654,11.049285888671875,420.3548583984375,63.8346762888106
2023-06-12,422.1081781630665,425.0076410832096,421.3735148293678,424.92926025390625,76104300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,412.2568588256836,406.4455682373047,68.91854534830938,425.7326333863698,398.7810842649974,14.7030029296875,421.1090393066406,65.6927852620976
2023-06-13,426.41823992671476,428.38711753128354,425.7423472003085,427.7308349609375,95899700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,413.4151779174805,406.9798156738281,79.83089330729834,428.0404634812362,398.7898923537248,22.108489990234375,424.92926025390625,68.91854534830938
2023-06-14,428.0736968870272,430.08176497128017,424.72361849363136,428.2402038574219,100612100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,414.73414459228513,407.49368774414063,86.9023550625649,429.72541260427363,399.74287658029664,25.55645751953125,427.7308349609375,79.83089330729834
2023-06-15,427.4075420537728,434.82275146715915,427.3096108531542,433.5493469238281,110303100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,416.0746597290039,408.1584112548828,87.55707007489335,432.7552923408535,399.3940271171543,27.378448486328125,428.2402038574219,86.9023550625649
2023-06-16,435.57272400492866,436.1528023725439,431.5908174117351,432.07257080078125,114121300.0,1.638,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,417.14542694091796,408.81456115722654,81.59504330660478,435.06519182236065,399.22566205947527,20.641510009765625,433.5493469238281,87.55707007489335
2023-06-20,430.0964130803525,431.0009309423069,427.71708043472387,429.8309326171875,76160400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,418.1339859008789,409.39472900390626,76.24860807160395,436.5815256445432,399.68644615721456,18.24310302734375,432.07257080078125,81.59504330660478
2023-06-21,428.8280633031302,429.64409762852426,427.02880918111015,427.6285705566406,76982300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,419.0041015625,409.9226220703125,76.42451678436599,437.52267615566933,400.4855269693307,18.323089599609375,429.8309326171875,76.24860807160395
2023-06-22,426.65524707966995,429.28034717458075,426.31112463152124,429.1722106933594,70637200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,420.1815948486328,410.47923156738284,74.71413466258826,438.10272526769194,402.2604644295737,15.9779052734375,427.6285705566406,76.42451678436599
2023-06-23,425.6523203819099,427.74651929658967,425.20006150975433,425.9276123046875,92074500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,421.34378814697266,411.00366638183596,61.417607018636545,437.40532112392816,405.28225517001715,6.758026123046875,429.1722106933594,74.71413466258826
2023-06-26,425.34759580775244,427.3041340432148,423.9416414978933,424.18743896484375,72823600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,422.24461517333987,411.3871142578125,59.532895802139414,436.6595999108397,407.82963043584004,5.82110595703125,425.9276123046875,61.417607018636545
2023-06-27,425.0821287927246,429.46714703109154,424.62002837266857,428.8379211425781,72813700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,423.11495819091795,411.883359375,63.948498618431536,436.867659472184,409.3622569096519,9.560638427734375,424.18743896484375,59.532895802139414
2023-06-28,427.7367289434598,430.0865670690411,427.1075030466882,429.0542297363281,75636000.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,423.9882781982422,412.3549359130859,66.99067599498237,436.84822221487013,411.12833418161426,11.2266845703125,428.8379211425781,63.948498618431536
2023-06-29,428.63141770189026,430.91242524375116,428.21849478758793,430.7452697753906,67882300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,425.06026763916014,412.8550439453125,66.13342380771414,436.23010892950583,413.89042634881446,10.390411376953125,429.0542297363281,66.99067599498237
2023-06-30,434.0193035266205,436.8312119253077,433.6948340931896,435.828369140625,104921500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,426.1919708251953,413.45818481445315,70.14667146744148,436.87566565400124,415.5082759963894,14.719329833984375,430.7452697753906,66.13342380771414
2023-07-03,435.4744026960804,436.61487636388557,435.1892692768446,436.32977294921875,32793400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,427.0499801635742,414.1156292724609,67.16344536965738,438.10875983837917,415.99120048876927,11.4005126953125,435.828369140625,70.14667146744148
2023-07-05,434.481415426766,436.42814206515675,434.47157392713757,435.680908203125,58418400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,427.9157089233398,414.7538269042969,62.79838229485388,438.82206972015405,417.0093481265256,7.9500732421875,436.32977294921875,67.16344536965738
2023-07-06,432.03327012640784,432.7018319815863,429.7129266228393,432.26922607421875,80658300.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,428.56530609130857,415.3153680419922,55.93179978092108,438.8342939193025,418.2963182633146,4.029022216796875,435.680908203125,62.79838229485388
2023-07-07,431.2565589516721,435.19915976245807,430.93208950595033,431.1778869628906,86076100.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,429.23282318115236,415.98340270996096,46.013469699332674,438.21833215975624,420.24731420254847,-2.3714599609375,432.26922607421875,55.93179978092108
2023-07-10,430.81409438538526,432.446193035077,430.2340160106359,432.26922607421875,62443500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,429.8285415649414,416.7069610595703,50.33492653861426,437.86550735941006,421.7915757704728,0.1966552734375,431.1778869628906,46.013469699332674
2023-07-11,433.0459646429553,435.5235921672389,432.0529333314968,435.02215576171875,64463800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,430.5241973876953,417.3278698730469,58.68990841435455,437.7510633376695,423.29733143772114,5.19122314453125,432.26922607421875,50.33492653861426
2023-07-12,438.8861137832286,439.9577870758123,437.4309820624673,438.5223083496094,91924500.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,431.20384979248047,417.9498211669922,67.476367937553,438.7642587069464,423.64344087801453,10.89373779296875,435.02215576171875,58.68990841435455
2023-07-13,440.3707393404978,442.8090610339655,439.92832189916163,442.0028381347656,72425200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,431.9174499511719,418.6496124267578,69.3793039870938,440.6939830455957,423.14091685674805,12.83062744140625,438.5223083496094,67.476367937553
2023-07-14,442.90734829713796,443.77253011024897,440.9507802079701,441.7275085449219,69761800.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,432.59181518554686,419.43538635253907,76.2154755720019,442.21088094486976,422.97274942622397,15.799896240234375,442.0028381347656,69.3793039870938
2023-07-17,441.5800757274992,444.3329953904325,441.5308982307412,443.2613220214844,52680200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,433.07741394042966,420.3070831298828,81.86594962123645,443.81550070491596,422.33932717594337,19.073883056640625,441.7275085449219,76.2154755720019
2023-07-18,442.9270197914411,447.2137130613677,442.4845723647372,446.55499267578125,80744400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,433.80153503417966,421.3012713623047,81.00479475684955,446.0949162369314,421.50815383142793,17.717071533203125,443.2613220214844,81.86594962123645
2023-07-19,447.36122619487315,448.7573389885026,446.4763313203896,447.54803466796875,65891700.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,434.68739013671876,422.168388671875,81.50752378902403,448.2626003997476,421.1121798736899,18.493804931640625,446.55499267578125,81.00479475684955
2023-07-20,446.53536466709,447.44972406189794,443.8512454710102,444.57879638671875,70591600.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,435.53490142822267,422.9739654541016,72.58429183103868,449.3685565068213,421.70124634962406,13.833526611328125,447.54803466796875,81.50752378902403
2023-07-21,446.32887318730167,446.53536466709,444.5689848909485,444.57879638671875,71245400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,436.30523071289065,423.8150018310547,67.12859197805506,450.3611163088082,422.2493451169731,8.75042724609375,444.57879638671875,72.58429183103868
2023-07-24,445.74878546086876,447.39072574172815,444.6967651014679,446.5648498535156,54023400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,437.337092590332,424.65814453125,68.93422141628832,451.2141289936348,423.46005618702924,10.235076904296875,444.57879638671875,67.12859197805506
2023-07-25,446.2895283662539,449.06210080591296,446.24035087338444,447.7839660644531,55191200.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,438.5169189453125,425.53977478027343,71.92723082826241,451.68067806458953,425.3531598260355,12.103057861328125,446.5648498535156,68.93422141628832
2023-07-26,446.8302878855925,449.3079154813042,445.7586145603,447.8528137207031,71052900.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,439.46766357421876,426.43336181640626,82.12395303981751,452.4331989257259,426.50212822271163,15.583587646484375,447.7839660644531,71.92723082826241
2023-07-27,451.3037421854344,451.71669507690206,443.95931365133697,444.8835144042969,92194400.0,0.0,0.0,0.0,0.3827804008329061,0.005748354611558955,-4623.881939035612,5.40405215758019,270.56,300.0,0,440.2591278076172,427.2397430419922,76.22247290205503,452.4580300988776,428.06022551635675,13.70562744140625,447.8528137207031,82.12395303981751
